nodename,batch,solution,version,git,task,data,timestamp,action,stderr
mr-0xc11,1547182742,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_1e1_0_0,1547185743.88759,finish,0
mr-0xc11,1547182742,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_2e0_0_0,1547185743.90329,start,
mr-0xc11,1547182742,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_2e0_0_0,1547186270.60597,finish,0
mr-0xc11,1547182742,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_1e2_0_1,1547186270.62098,start,
mr-0xc11,1547182742,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_1e2_0_1,1547186412.01268,finish,0
mr-0xc11,1547191144,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_0,1547191146.31595,start,
mr-0xc11,1547191144,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_0,1547191494.89876,finish,30
mr-0xc11,1547191144,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e1_0_0,1547191494.92548,start,
mr-0xc11,1547191144,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e1_0_0,1547191725.20621,finish,30
mr-0xc11,1547191144,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_2e0_0_0,1547191725.22444,start,
mr-0xc11,1547191144,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_2e0_0_0,1547191983.80493,finish,30
mr-0xc11,1547191144,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_1,1547191983.81953,start,
mr-0xc11,1547191144,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_1,1547192313.68673,finish,30
mr-0xc11,1547191144,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e2_0_0,1547192313.70887,start,
mr-0xc11,1547191144,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e2_0_0,1547192349.02919,finish,0
mr-0xc11,1547191144,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e1_0_0,1547192349.04373,start,
mr-0xc11,1547191144,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e1_0_0,1547192406.60624,finish,0
mr-0xc11,1547191144,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_2e0_0_0,1547192406.62079,start,
mr-0xc11,1547191144,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_2e0_0_0,1547192545.29143,finish,0
mr-0xc11,1547191144,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e2_0_1,1547192545.30612,start,
mr-0xc11,1547191144,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e2_0_1,1547192575.85675,finish,0
mr-0xc11,1547197255,data.table,1.11.9,f84bf0775a9b8790f9f0297ef8fab8a375d78856,groupby,G1_1e7_1e2_0_0,1547197256.60755,start,
mr-0xc11,1547197255,data.table,1.11.9,f84bf0775a9b8790f9f0297ef8fab8a375d78856,groupby,G1_1e7_1e2_0_0,1547197277.13106,finish,0
mr-0xc11,1547197255,data.table,1.11.9,f84bf0775a9b8790f9f0297ef8fab8a375d78856,groupby,G1_1e7_1e1_0_0,1547197277.15805,start,
mr-0xc11,1547197255,data.table,1.11.9,f84bf0775a9b8790f9f0297ef8fab8a375d78856,groupby,G1_1e7_1e1_0_0,1547197313.3924,finish,0
mr-0xc11,1547197255,data.table,1.11.9,f84bf0775a9b8790f9f0297ef8fab8a375d78856,groupby,G1_1e7_2e0_0_0,1547197313.40602,start,
mr-0xc11,1547197255,data.table,1.11.9,f84bf0775a9b8790f9f0297ef8fab8a375d78856,groupby,G1_1e7_2e0_0_0,1547197420.95823,finish,0
mr-0xc11,1547197255,data.table,1.11.9,f84bf0775a9b8790f9f0297ef8fab8a375d78856,groupby,G1_1e7_1e2_0_1,1547197420.97256,start,
mr-0xc11,1547197255,data.table,1.11.9,f84bf0775a9b8790f9f0297ef8fab8a375d78856,groupby,G1_1e7_1e2_0_1,1547197436.28633,finish,0
mr-0xc11,1547197255,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e2_0_0,1547197436.30969,start,
mr-0xc11,1547197255,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e2_0_0,1547197471.40846,finish,0
mr-0xc11,1547197255,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e1_0_0,1547197471.4235,start,
mr-0xc11,1547197255,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e1_0_0,1547197529.22777,finish,0
mr-0xc11,1547197255,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_2e0_0_0,1547197529.24243,start,
mr-0xc11,1547197255,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_2e0_0_0,1547197668.87609,finish,0
mr-0xc11,1547197255,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e2_0_1,1547197668.88758,start,
mr-0xc11,1547197255,dplyr,0.8.0.9000,4b69c7d4ac68da250ff9f4dd465b95740edc2027,groupby,G1_1e7_1e2_0_1,1547197698.76313,finish,0
mr-0xc11,1547197255,pandas,0.23.4,,groupby,G1_1e7_1e2_0_0,1547197698.78242,start,
mr-0xc11,1547197255,pandas,0.23.4,,groupby,G1_1e7_1e2_0_0,1547197786.27428,finish,2
mr-0xc11,1547197255,pandas,0.23.4,,groupby,G1_1e7_1e1_0_0,1547197786.28875,start,
mr-0xc11,1547197255,pandas,0.23.4,,groupby,G1_1e7_1e1_0_0,1547197841.82935,finish,2
mr-0xc11,1547197255,pandas,0.23.4,,groupby,G1_1e7_2e0_0_0,1547197841.84419,start,
mr-0xc11,1547197255,pandas,0.23.4,,groupby,G1_1e7_2e0_0_0,1547197925.90661,finish,2
mr-0xc11,1547197255,pandas,0.23.4,,groupby,G1_1e7_1e2_0_1,1547197925.92101,start,
mr-0xc11,1547197255,pandas,0.23.4,,groupby,G1_1e7_1e2_0_1,1547197999.77732,finish,2
mr-0xc11,1547197255,pydatatable,0.7.0,e462a89c17801c3c4423c09a2f06cb033d9e8205,groupby,G1_1e7_1e2_0_0,1547197999.79647,start,
mr-0xc11,1547197255,pydatatable,0.7.0,e462a89c17801c3c4423c09a2f06cb033d9e8205,groupby,G1_1e7_1e2_0_0,1547198036.3282,finish,0
mr-0xc11,1547197255,pydatatable,0.7.0,e462a89c17801c3c4423c09a2f06cb033d9e8205,groupby,G1_1e7_1e1_0_0,1547198036.33793,start,
mr-0xc11,1547197255,pydatatable,0.7.0,e462a89c17801c3c4423c09a2f06cb033d9e8205,groupby,G1_1e7_1e1_0_0,1547198067.49713,finish,0
mr-0xc11,1547197255,pydatatable,0.7.0,e462a89c17801c3c4423c09a2f06cb033d9e8205,groupby,G1_1e7_2e0_0_0,1547198067.50734,start,
mr-0xc11,1547197255,pydatatable,0.7.0,e462a89c17801c3c4423c09a2f06cb033d9e8205,groupby,G1_1e7_2e0_0_0,1547198097.20799,finish,0
mr-0xc11,1547197255,pydatatable,0.7.0,e462a89c17801c3c4423c09a2f06cb033d9e8205,groupby,G1_1e7_1e2_0_1,1547198097.22225,start,
mr-0xc11,1547197255,pydatatable,0.7.0,e462a89c17801c3c4423c09a2f06cb033d9e8205,groupby,G1_1e7_1e2_0_1,1547198114.57363,finish,0
mr-0xc11,1547197255,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1547198114.58822,start,
mr-0xc11,1547197255,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1547198163.94258,finish,2
mr-0xc11,1547197255,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1547198163.95571,start,
mr-0xc11,1547197255,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1547198215.36508,finish,2
mr-0xc11,1547197255,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1547198215.37736,start,
mr-0xc11,1547197255,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1547198272.33635,finish,2
mr-0xc11,1547197255,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1547198272.35142,start,
mr-0xc11,1547197255,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1547198322.27258,finish,2
mr-0xc11,1547197255,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_0,1547198322.29295,start,
mr-0xc11,1547197255,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_0,1547198670.59812,finish,30
mr-0xc11,1547197255,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e1_0_0,1547198670.61272,start,
mr-0xc11,1547197255,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e1_0_0,1547198899.5517,finish,30
mr-0xc11,1547197255,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_2e0_0_0,1547198899.56657,start,
mr-0xc11,1547197255,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_2e0_0_0,1547199157.04873,finish,30
mr-0xc11,1547197255,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_1,1547199157.06356,start,
mr-0xc11,1547197255,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_1,1547199484.5104,finish,30
mr-0xc11,1547197255,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_1e2_0_0,1547199484.52778,start,
mr-0xc11,1547197255,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_1e2_0_0,1547199637.41131,finish,0
mr-0xc11,1547197255,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_1e1_0_0,1547199637.4288,start,
mr-0xc11,1547197255,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_1e1_0_0,1547199868.60871,finish,0
mr-0xc11,1547197255,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_2e0_0_0,1547199868.62345,start,
mr-0xc11,1547197255,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_2e0_0_0,1547200393.76233,finish,0
mr-0xc11,1547197255,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_1e2_0_1,1547200393.77677,start,
mr-0xc11,1547197255,juliadf,0.16.0,7e032a76f3455e38660ac456791951ac2d0b1e70,groupby,G1_1e7_1e2_0_1,1547200543.73331,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e7_1e2_0_0,1547298452.68915,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e7_1e2_0_0,1547298473.0099,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e7_1e1_0_0,1547298473.02484,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e7_1e1_0_0,1547298509.98327,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e7_2e0_0_0,1547298510.00201,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e7_2e0_0_0,1547298616.24516,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e7_1e2_0_1,1547298616.26023,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e7_1e2_0_1,1547298631.54102,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e8_1e2_0_0,1547298631.55547,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e8_1e2_0_0,1547298846.00631,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e8_1e1_0_0,1547298846.02094,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e8_1e1_0_0,1547299303.49984,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e8_2e0_0_0,1547299303.5149,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e8_2e0_0_0,1547300472.38646,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e8_1e2_0_1,1547300472.40185,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e8_1e2_0_1,1547300685.54716,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e9_1e2_0_0,1547300685.56134,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e9_1e2_0_0,1547303358.33753,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e9_1e1_0_0,1547303358.37736,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e9_1e1_0_0,1547308564.7914,finish,0
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e9_2e0_0_0,1547308564.89313,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e9_2e0_0_0,1547315784.90847,finish,1
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e9_1e2_0_1,1547315785.09555,start,
mr-0xc11,1547298334,data.table,1.11.9,7d2acb58f0063211a0ede54e3727b3cce14065e6,groupby,G1_1e9_1e2_0_1,1547317556.34056,finish,0
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e7_1e2_0_0,1547317556.46663,skip,2
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e7_1e1_0_0,1547317556.53029,skip,2
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e7_2e0_0_0,1547317556.54434,skip,2
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e7_1e2_0_1,1547317556.56498,skip,2
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e8_1e2_0_0,1547317556.57514,skip,2
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e8_1e1_0_0,1547317556.58448,skip,2
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e8_2e0_0_0,1547317556.59377,skip,2
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e8_1e2_0_1,1547317556.60209,skip,2
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e9_1e2_0_0,1547317556.61104,skip,8
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e9_1e1_0_0,1547317556.63431,skip,8
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e9_2e0_0_0,1547317556.64532,skip,8
mr-0xc11,1547298334,pandas,0.23.4,,groupby,G1_1e9_1e2_0_1,1547317556.66562,skip,8
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e7_1e2_0_0,1547317556.69596,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e7_1e2_0_0,1547317600.54354,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e7_1e1_0_0,1547317600.55508,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e7_1e1_0_0,1547317637.4644,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e7_2e0_0_0,1547317637.47935,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e7_2e0_0_0,1547317673.02321,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e7_1e2_0_1,1547317673.03819,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e7_1e2_0_1,1547317697.39273,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e8_1e2_0_0,1547317697.40671,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e8_1e2_0_0,1547318098.89357,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e8_1e1_0_0,1547318098.90477,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e8_1e1_0_0,1547318510.79041,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e8_2e0_0_0,1547318510.8038,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e8_2e0_0_0,1547318907.79766,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e8_1e2_0_1,1547318907.81392,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e8_1e2_0_1,1547319099.47233,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e9_1e2_0_0,1547319099.4863,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e9_1e2_0_0,1547320439.54962,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e9_1e1_0_0,1547320440.14594,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e9_1e1_0_0,1547321913.60953,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e9_2e0_0_0,1547321914.33074,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e9_2e0_0_0,1547323394.51097,finish,0
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e9_1e2_0_1,1547323395.06545,start,
mr-0xc11,1547298334,pydatatable,0.7.0,d7e026df14286dfdcc44e47cf719c94d39114640,groupby,G1_1e9_1e2_0_1,1547324130.37433,finish,0
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1547324130.93792,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1547324131.06892,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1547324131.10599,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1547324131.12917,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e8_1e2_0_0,1547324131.14128,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e8_1e1_0_0,1547324131.16583,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e8_2e0_0_0,1547324131.19411,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e8_1e2_0_1,1547324131.21355,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e9_1e2_0_0,1547324131.24825,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e9_1e1_0_0,1547324131.26193,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e9_2e0_0_0,1547324131.2776,skip,2
mr-0xc11,1547298334,spark,2.4.0,,groupby,G1_1e9_1e2_0_1,1547324131.28974,skip,2
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_0,1547324131.30889,skip,30
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e1_0_0,1547324131.35003,skip,30
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_2e0_0_0,1547324131.36768,skip,30
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_1,1547324131.38377,skip,30
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_1e2_0_0,1547324131.39939,skip,0
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_1e1_0_0,1547324131.41022,skip,0
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_2e0_0_0,1547324131.4197,skip,0
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_1e2_0_1,1547324131.4291,skip,0
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_1e2_0_0,1547324131.43818,skip,19
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_1e1_0_0,1547324131.45287,skip,19
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_2e0_0_0,1547324131.46238,skip,27
mr-0xc11,1547298334,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_1e2_0_1,1547324131.47158,skip,46
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e7_1e2_0_0,1547362599.08399,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e7_1e2_0_0,1547362691.42093,finish,2
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e7_1e1_0_0,1547362691.44757,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e7_1e1_0_0,1547362751.85775,finish,2
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e7_2e0_0_0,1547362751.87652,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e7_2e0_0_0,1547362842.30815,finish,2
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e7_1e2_0_1,1547362842.3191,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e7_1e2_0_1,1547362920.744,finish,2
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e8_1e2_0_0,1547362920.75761,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e8_1e2_0_0,1547363878.17882,finish,2
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e8_1e1_0_0,1547363878.1956,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e8_1e1_0_0,1547364668.27754,finish,2
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e8_2e0_0_0,1547364668.28839,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e8_2e0_0_0,1547365904.5677,finish,2
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e8_1e2_0_1,1547365904.57771,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e8_1e2_0_1,1547366480.86333,finish,2
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e9_1e2_0_0,1547366480.8775,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e9_1e2_0_0,1547367061.44594,finish,8
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e9_1e1_0_0,1547367061.6836,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e9_1e1_0_0,1547367654.17192,finish,8
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e9_2e0_0_0,1547367654.3888,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e9_2e0_0_0,1547368295.36818,finish,8
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e9_1e2_0_1,1547368295.57464,start,
mr-0xc11,1547362589,pandas,0.23.4,,groupby,G1_1e9_1e2_0_1,1547368915.54034,finish,8
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1547368915.75777,start,
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1547368990.99083,finish,2
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1547368991.00556,start,
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1547369059.06293,finish,2
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1547369059.07743,start,
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1547369131.66554,finish,2
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1547369131.67942,start,
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1547369197.11896,finish,2
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e8_1e2_0_0,1547369197.13123,start,
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e8_1e2_0_0,1547369654.97369,finish,2
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e8_1e1_0_0,1547369654.99012,start,
mr-0xc11,1547362589,spark,2.4.0,,groupby,G1_1e8_1e1_0_0,1547370119.23754,finish,2
