nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment
mr-0xc11,1547362589,1547366314.9561353,groupby,G1_1e8_1e2_0_1,100000000,regression v1 v2 by id2 id4,10000,1,pandas,0.23.4,,.groupby,2,25.959,6.637,TRUE,1.007,0.0,
mr-0xc11,1547362589,1547366397.45017,groupby,G1_1e8_1e2_0_1,100000000,sum v3 count by id1:id6,100000000,2,pandas,0.23.4,,.groupby,1,81.09,9.282,TRUE,5042645988.022;100000000,1.386,
mr-0xc11,1547362589,1547366479.9779074,groupby,G1_1e8_1e2_0_1,100000000,sum v3 count by id1:id6,100000000,2,pandas,0.23.4,,.groupby,2,81.032,9.282,TRUE,5042645988.022;100000000,1.384,
mr-0xc11,1547362589,1547368955.5342543,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,spark,2.4.0,,.sql,1,1.158,0.032,TRUE,30001016,0.263,
mr-0xc11,1547362589,1547368956.8202903,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,spark,2.4.0,,.sql,2,0.909,0.032,TRUE,30001016,0.129,
mr-0xc11,1547362589,1547368958.634125,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,spark,2.4.0,,.sql,1,1.372,0.032,TRUE,30001016,0.131,
mr-0xc11,1547362589,1547368959.7472606,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,spark,2.4.0,,.sql,2,0.798,0.032,TRUE,30001016,0.122,
mr-0xc11,1547362589,1547368961.595863,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,spark,2.4.0,,.sql,1,1.396,0.032,TRUE,30001016;5065689.539,0.196,
mr-0xc11,1547362589,1547368962.9120615,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,spark,2.4.0,,.sql,2,1.026,0.032,TRUE,30001016;5065689.539,0.119,
mr-0xc11,1547362589,1547368964.1075995,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,spark,2.4.0,,.sql,1,0.71,0.032,TRUE,300.01;299.98;5065.702,0.196,
mr-0xc11,1547362589,1547368964.9791255,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,spark,2.4.0,,.sql,2,0.468,0.032,TRUE,300.01;299.98;5065.702,0.161,
mr-0xc11,1547362589,1547368966.5453746,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,spark,2.4.0,,.sql,1,1.031,0.032,TRUE,30001016;29998058;506570021.5,0.228,
mr-0xc11,1547362589,1547368967.8443303,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,spark,2.4.0,,.sql,2,0.75,0.032,TRUE,30001016;29998058;506570021.5,0.232,
mr-0xc11,1547362589,1547368968.9415882,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id2 id4,10000,3,spark,2.4.0,,.sql,1,0.753,0.032,TRUE,40000,0.136,
mr-0xc11,1547362589,1547368969.7369552,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id2 id4,10000,3,spark,2.4.0,,.sql,2,0.529,0.032,TRUE,40000,0.101,
mr-0xc11,1547362589,1547368972.9152055,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id2 id4,20000,3,spark,2.4.0,,.sql,1,2.837,0.032,TRUE,1993218.388,0.129,
mr-0xc11,1547362589,1547368975.036454,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id2 id4,20000,3,spark,2.4.0,,.sql,2,1.853,0.032,TRUE,1993218.388,0.1,
mr-0xc11,1547362589,1547368976.4629126,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,spark,2.4.0,,.sql,1,1.132,0.032,TRUE,9.894,0.098,
mr-0xc11,1547362589,1547368977.4148293,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,spark,2.4.0,,.sql,2,0.691,0.032,TRUE,9.894,0.103,
mr-0xc11,1547362589,1547368984.238705,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,spark,2.4.0,,.sql,1,6.358,0.032,TRUE,506570021.499;10000000,0.243,
mr-0xc11,1547362589,1547368990.2971709,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,spark,2.4.0,,.sql,2,5.685,0.032,TRUE,506570021.499;10000000,0.155,
mr-0xc11,1547362589,1547369021.4567647,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,2,spark,2.4.0,,.sql,1,1.352,0.032,TRUE,30001016,0.251,
mr-0xc11,1547362589,1547369022.3965049,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,2,spark,2.4.0,,.sql,2,0.507,0.032,TRUE,30001016,0.159,
mr-0xc11,1547362589,1547369023.7015417,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,3,spark,2.4.0,,.sql,1,0.812,0.032,TRUE,30001016,0.16,
mr-0xc11,1547362589,1547369024.678974,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,3,spark,2.4.0,,.sql,2,0.635,0.032,TRUE,30001016,0.133,
mr-0xc11,1547362589,1547369027.3595583,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,3,spark,2.4.0,,.sql,1,2.133,0.032,TRUE,30001016;50649180.662,0.266,
mr-0xc11,1547362589,1547369029.4192195,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,3,spark,2.4.0,,.sql,2,1.768,0.032,TRUE,30001016;50649180.662,0.116,
mr-0xc11,1547362589,1547369030.6092322,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,spark,2.4.0,,.sql,1,0.682,0.032,TRUE,30.001;29.998;506.57,0.201,
mr-0xc11,1547362589,1547369031.7773707,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,spark,2.4.0,,.sql,2,0.752,0.032,TRUE,30.001;29.998;506.57,0.18,
mr-0xc11,1547362589,1547369034.230222,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999969,4,spark,2.4.0,,.sql,1,1.85,0.032,TRUE,30001016;29998058;506570021.5,0.255,
mr-0xc11,1547362589,1547369036.0434048,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999969,4,spark,2.4.0,,.sql,2,1.307,0.032,TRUE,30001016;29998058;506570021.5,0.221,
mr-0xc11,1547362589,1547369037.022891,groupby,G1_1e7_1e1_0_0,10000000,max v1 - min v2 by id2 id4,100,3,spark,2.4.0,,.sql,1,0.64,0.032,TRUE,400,0.114,
mr-0xc11,1547362589,1547369037.6841092,groupby,G1_1e7_1e1_0_0,10000000,max v1 - min v2 by id2 id4,100,3,spark,2.4.0,,.sql,2,0.388,0.032,TRUE,400,0.105,
mr-0xc11,1547362589,1547369040.80297,groupby,G1_1e7_1e1_0_0,10000000,largest two v3 by id2 id4,200,3,spark,2.4.0,,.sql,1,2.741,0.032,TRUE,19932.22,0.125,
mr-0xc11,1547362589,1547369042.9499447,groupby,G1_1e7_1e1_0_0,10000000,largest two v3 by id2 id4,200,3,spark,2.4.0,,.sql,2,1.839,0.032,TRUE,19932.22,0.127,
mr-0xc11,1547362589,1547369043.9104588,groupby,G1_1e7_1e1_0_0,10000000,regression v1 v2 by id2 id4,100,3,spark,2.4.0,,.sql,1,0.652,0.032,TRUE,0.001,0.104,
mr-0xc11,1547362589,1547369044.5962558,groupby,G1_1e7_1e1_0_0,10000000,regression v1 v2 by id2 id4,100,3,spark,2.4.0,,.sql,2,0.425,0.032,TRUE,0.001,0.096,
mr-0xc11,1547362589,1547369052.21067,groupby,G1_1e7_1e1_0_0,10000000,sum v3 count by id1:id6,10000000,8,spark,2.4.0,,.sql,1,7.091,0.032,TRUE,506570021.499;10000000,0.263,
mr-0xc11,1547362589,1547369058.4185646,groupby,G1_1e7_1e1_0_0,10000000,sum v3 count by id1:id6,10000000,8,spark,2.4.0,,.sql,2,5.863,0.032,TRUE,506570021.499;10000000,0.152,
mr-0xc11,1547362589,1547369089.5848534,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,2,spark,2.4.0,,.sql,1,1.066,0.032,TRUE,30001016,0.231,
mr-0xc11,1547362589,1547369090.596801,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,2,spark,2.4.0,,.sql,2,0.625,0.032,TRUE,30001016,0.135,
mr-0xc11,1547362589,1547369091.7944663,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1:id2,4,3,spark,2.4.0,,.sql,1,0.714,0.032,TRUE,30001016,0.129,
mr-0xc11,1547362589,1547369092.7658029,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1:id2,4,3,spark,2.4.0,,.sql,2,0.579,0.032,TRUE,30001016,0.14,
mr-0xc11,1547362589,1547369096.659538,groupby,G1_1e7_2e0_0_0,10000000,sum v1 mean v3 by id3,4323484,3,spark,2.4.0,,.sql,1,3.242,0.032,TRUE,30001016;218993175.266,0.304,
mr-0xc11,1547362589,1547369099.4429553,groupby,G1_1e7_2e0_0_0,10000000,sum v1 mean v3 by id3,4323484,3,spark,2.4.0,,.sql,2,2.459,0.032,TRUE,30001016;218993175.266,0.136,
mr-0xc11,1547362589,1547369100.5887804,groupby,G1_1e7_2e0_0_0,10000000,mean v1:v3 by id4,2,4,spark,2.4.0,,.sql,1,0.643,0.032,TRUE,6.0;6.0;101.314,0.211,
mr-0xc11,1547362589,1547369101.3701763,groupby,G1_1e7_2e0_0_0,10000000,mean v1:v3 by id4,2,4,spark,2.4.0,,.sql,2,0.377,0.032,TRUE,6.0;6.0;101.314,0.164,
mr-0xc11,1547362589,1547369104.497654,groupby,G1_1e7_2e0_0_0,10000000,sum v1:v3 by id6,4323579,4,spark,2.4.0,,.sql,1,2.471,0.032,TRUE,30001016;29998058;506570021.499,0.286,
mr-0xc11,1547362589,1547369106.8835852,groupby,G1_1e7_2e0_0_0,10000000,sum v1:v3 by id6,4323579,4,spark,2.4.0,,.sql,2,1.945,0.032,TRUE,30001016;29998058;506570021.499,0.206,
mr-0xc11,1547362589,1547369107.7116802,groupby,G1_1e7_2e0_0_0,10000000,max v1 - min v2 by id2 id4,4,3,spark,2.4.0,,.sql,1,0.492,0.032,TRUE,16,0.114,
mr-0xc11,1547362589,1547369108.4177926,groupby,G1_1e7_2e0_0_0,10000000,max v1 - min v2 by id2 id4,4,3,spark,2.4.0,,.sql,2,0.436,0.032,TRUE,16,0.093,
mr-0xc11,1547362589,1547369112.901312,groupby,G1_1e7_2e0_0_0,10000000,largest two v3 by id2 id4,8,3,spark,2.4.0,,.sql,1,4.044,0.032,TRUE,797.289,0.133,
mr-0xc11,1547362589,1547369116.544613,groupby,G1_1e7_2e0_0_0,10000000,largest two v3 by id2 id4,8,3,spark,2.4.0,,.sql,2,3.341,0.032,TRUE,797.289,0.12,
mr-0xc11,1547362589,1547369117.6191964,groupby,G1_1e7_2e0_0_0,10000000,regression v1 v2 by id2 id4,4,3,spark,2.4.0,,.sql,1,0.747,0.032,TRUE,0.0,0.096,
mr-0xc11,1547362589,1547369118.3105166,groupby,G1_1e7_2e0_0_0,10000000,regression v1 v2 by id2 id4,4,3,spark,2.4.0,,.sql,2,0.429,0.032,TRUE,0.0,0.093,
mr-0xc11,1547362589,1547369125.088944,groupby,G1_1e7_2e0_0_0,10000000,sum v3 count by id1:id6,10000000,8,spark,2.4.0,,.sql,1,6.248,0.032,TRUE,506570021.499;10000000,0.264,
mr-0xc11,1547362589,1547369131.1229699,groupby,G1_1e7_2e0_0_0,10000000,sum v3 count by id1:id6,10000000,8,spark,2.4.0,,.sql,2,5.681,0.032,TRUE,506570021.499;10000000,0.159,
mr-0xc11,1547362589,1547369161.9029405,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1,100,2,spark,2.4.0,,.sql,1,0.952,0.032,TRUE,30001016,0.244,
mr-0xc11,1547362589,1547369162.8222914,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1,100,2,spark,2.4.0,,.sql,2,0.512,0.032,TRUE,30001016,0.143,
mr-0xc11,1547362589,1547369165.1381023,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1:id2,10000,3,spark,2.4.0,,.sql,1,1.568,0.032,TRUE,30001016,0.139,
mr-0xc11,1547362589,1547369166.2761104,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1:id2,10000,3,spark,2.4.0,,.sql,2,0.737,0.032,TRUE,30001016,0.203,
mr-0xc11,1547362589,1547369168.2397196,groupby,G1_1e7_1e2_0_1,10000000,sum v1 mean v3 by id3,100000,3,spark,2.4.0,,.sql,1,1.542,0.032,TRUE,30001016;5065689.539,0.174,
mr-0xc11,1547362589,1547369169.6043608,groupby,G1_1e7_1e2_0_1,10000000,sum v1 mean v3 by id3,100000,3,spark,2.4.0,,.sql,2,1.012,0.032,TRUE,30001016;5065689.539,0.171,
mr-0xc11,1547362589,1547369170.73257,groupby,G1_1e7_1e2_0_1,10000000,mean v1:v3 by id4,100,4,spark,2.4.0,,.sql,1,0.652,0.032,TRUE,300.01;299.98;5065.702,0.198,
mr-0xc11,1547362589,1547369171.588988,groupby,G1_1e7_1e2_0_1,10000000,mean v1:v3 by id4,100,4,spark,2.4.0,,.sql,2,0.408,0.032,TRUE,300.01;299.98;5065.702,0.179,
mr-0xc11,1547362589,1547369173.2536519,groupby,G1_1e7_1e2_0_1,10000000,sum v1:v3 by id6,100000,4,spark,2.4.0,,.sql,1,1.148,0.032,TRUE,30001016;29998058;506570021.499,0.225,
mr-0xc11,1547362589,1547369174.603278,groupby,G1_1e7_1e2_0_1,10000000,sum v1:v3 by id6,100000,4,spark,2.4.0,,.sql,2,0.894,0.032,TRUE,30001016;29998058;506570021.499,0.228,
mr-0xc11,1547362589,1547369175.785919,groupby,G1_1e7_1e2_0_1,10000000,max v1 - min v2 by id2 id4,10000,3,spark,2.4.0,,.sql,1,0.847,0.032,TRUE,40000,0.129,
mr-0xc11,1547362589,1547369176.7834718,groupby,G1_1e7_1e2_0_1,10000000,max v1 - min v2 by id2 id4,10000,3,spark,2.4.0,,.sql,2,0.736,0.032,TRUE,40000,0.094,
mr-0xc11,1547362589,1547369179.8629801,groupby,G1_1e7_1e2_0_1,10000000,largest two v3 by id2 id4,20000,3,spark,2.4.0,,.sql,1,2.721,0.032,TRUE,1993218.388,0.146,
mr-0xc11,1547362589,1547369181.7406437,groupby,G1_1e7_1e2_0_1,10000000,largest two v3 by id2 id4,20000,3,spark,2.4.0,,.sql,2,1.58,0.032,TRUE,1993218.388,0.101,
mr-0xc11,1547362589,1547369182.9900458,groupby,G1_1e7_1e2_0_1,10000000,regression v1 v2 by id2 id4,10000,3,spark,2.4.0,,.sql,1,0.965,0.032,TRUE,9.894,0.099,
mr-0xc11,1547362589,1547369183.8947232,groupby,G1_1e7_1e2_0_1,10000000,regression v1 v2 by id2 id4,10000,3,spark,2.4.0,,.sql,2,0.595,0.032,TRUE,9.894,0.099,
mr-0xc11,1547362589,1547369190.7172153,groupby,G1_1e7_1e2_0_1,10000000,sum v3 count by id1:id6,10000000,8,spark,2.4.0,,.sql,1,6.362,0.032,TRUE,506570021.499;10000000,0.247,
mr-0xc11,1547362589,1547369196.789693,groupby,G1_1e7_1e2_0_1,10000000,sum v3 count by id1:id6,10000000,8,spark,2.4.0,,.sql,2,5.735,0.032,TRUE,506570021.499;10000000,0.157,
mr-0xc11,1547362589,1547369433.2261336,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1,100,2,spark,2.4.0,,.sql,1,2.465,0.032,TRUE,300012972,0.239,
mr-0xc11,1547362589,1547369435.7623875,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1,100,2,spark,2.4.0,,.sql,2,1.764,0.032,TRUE,300012972,0.152,
mr-0xc11,1547362589,1547369441.6146786,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1:id2,10000,3,spark,2.4.0,,.sql,1,5.156,0.032,TRUE,300012972,0.121,
mr-0xc11,1547362589,1547369446.3149483,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1:id2,10000,3,spark,2.4.0,,.sql,2,4.125,0.032,TRUE,300012972,0.108,
mr-0xc11,1547362589,1547369455.4516945,groupby,G1_1e8_1e2_0_0,100000000,sum v1 mean v3 by id3,1000000,3,spark,2.4.0,,.sql,1,8.383,0.032,TRUE,300012972;50426316.721,0.221,
mr-0xc11,1547362589,1547369463.4301255,groupby,G1_1e8_1e2_0_0,100000000,sum v1 mean v3 by id3,1000000,3,spark,2.4.0,,.sql,2,7.411,0.032,TRUE,300012972;50426316.721,0.113,
mr-0xc11,1547362589,1547369465.968939,groupby,G1_1e8_1e2_0_0,100000000,mean v1:v3 by id4,100,4,spark,2.4.0,,.sql,1,1.62,0.032,TRUE,300.013;300.004;5042.646,0.229,
mr-0xc11,1547362589,1547369468.0251377,groupby,G1_1e8_1e2_0_0,100000000,mean v1:v3 by id4,100,4,spark,2.4.0,,.sql,2,1.39,0.032,TRUE,300.013;300.004;5042.646,0.166,
mr-0xc11,1547362589,1547369475.1757817,groupby,G1_1e8_1e2_0_0,100000000,sum v1:v3 by id6,1000000,4,spark,2.4.0,,.sql,1,6.32,0.032,TRUE,300012972;300003781;5042645988.022,0.246,
mr-0xc11,1547362589,1547369481.576686,groupby,G1_1e8_1e2_0_0,100000000,sum v1:v3 by id6,1000000,4,spark,2.4.0,,.sql,2,5.647,0.032,TRUE,300012972;300003781;5042645988.022,0.227,
mr-0xc11,1547362589,1547369485.6112337,groupby,G1_1e8_1e2_0_0,100000000,max v1 - min v2 by id2 id4,10000,3,spark,2.4.0,,.sql,1,3.413,0.032,TRUE,40000,0.137,
mr-0xc11,1547362589,1547369489.22662,groupby,G1_1e8_1e2_0_0,100000000,max v1 - min v2 by id2 id4,10000,3,spark,2.4.0,,.sql,2,3.084,0.032,TRUE,40000,0.097,
mr-0xc11,1547362589,1547369508.0421286,groupby,G1_1e8_1e2_0_0,100000000,largest two v3 by id2 id4,20000,3,spark,2.4.0,,.sql,1,18.191,0.032,TRUE,1919772.0,0.138,
mr-0xc11,1547362589,1547369525.5148768,groupby,G1_1e8_1e2_0_0,100000000,largest two v3 by id2 id4,20000,3,spark,2.4.0,,.sql,2,16.922,0.032,TRUE,1919772.0,0.111,
mr-0xc11,1547362589,1547369530.2941756,groupby,G1_1e8_1e2_0_0,100000000,regression v1 v2 by id2 id4,10000,3,spark,2.4.0,,.sql,1,4.152,0.032,TRUE,1.007,0.098,
mr-0xc11,1547362589,1547369534.5977006,groupby,G1_1e8_1e2_0_0,100000000,regression v1 v2 by id2 id4,10000,3,spark,2.4.0,,.sql,2,3.774,0.032,TRUE,1.007,0.099,
mr-0xc11,1547362589,1547369595.1366363,groupby,G1_1e8_1e2_0_0,100000000,sum v3 count by id1:id6,100000000,8,spark,2.4.0,,.sql,1,59.087,0.032,TRUE,5042645988.019;100000000,0.719,
mr-0xc11,1547362589,1547369652.9311354,groupby,G1_1e8_1e2_0_0,100000000,sum v3 count by id1:id6,100000000,8,spark,2.4.0,,.sql,2,56.469,0.032,TRUE,5042645988.019;100000000,0.618,
mr-0xc11,1547362589,1547369885.964603,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1,10,2,spark,2.4.0,,.sql,1,2.972,0.032,TRUE,300012972,0.241,
mr-0xc11,1547362589,1547369888.6365607,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1,10,2,spark,2.4.0,,.sql,2,1.954,0.032,TRUE,300012972,0.143,
mr-0xc11,1547362589,1547369892.555639,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1:id2,100,3,spark,2.4.0,,.sql,1,3.185,0.032,TRUE,300012972,0.125,
mr-0xc11,1547362589,1547369896.0961332,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1:id2,100,3,spark,2.4.0,,.sql,2,2.932,0.032,TRUE,300012972,0.113,
mr-0xc11,1547362589,1547369912.1607177,groupby,G1_1e8_1e1_0_0,100000000,sum v1 mean v3 by id3,9999518,3,spark,2.4.0,,.sql,1,15.171,0.032,TRUE,300012972;504229602.556,0.305,
mr-0xc11,1547362589,1547369926.3541415,groupby,G1_1e8_1e1_0_0,100000000,sum v1 mean v3 by id3,9999518,3,spark,2.4.0,,.sql,2,13.54,0.032,TRUE,300012972;504229602.556,0.151,
mr-0xc11,1547362589,1547369929.024797,groupby,G1_1e8_1e1_0_0,100000000,mean v1:v3 by id4,10,4,spark,2.4.0,,.sql,1,1.66,0.032,TRUE,30.001;30.0;504.265,0.25,
mr-0xc11,1547362589,1547369931.1050634,groupby,G1_1e8_1e1_0_0,100000000,mean v1:v3 by id4,10,4,spark,2.4.0,,.sql,2,1.368,0.032,TRUE,30.001;30.0;504.265,0.172,
mr-0xc11,1547362589,1547369943.2227042,groupby,G1_1e8_1e1_0_0,100000000,sum v1:v3 by id6,9999512,4,spark,2.4.0,,.sql,1,11.187,0.032,TRUE,300012972;300003781;5042645988.022,0.283,
mr-0xc11,1547362589,1547369954.9832366,groupby,G1_1e8_1e1_0_0,100000000,sum v1:v3 by id6,9999512,4,spark,2.4.0,,.sql,2,11.008,0.032,TRUE,300012972;300003781;5042645988.022,0.212,
mr-0xc11,1547362589,1547369958.053499,groupby,G1_1e8_1e1_0_0,100000000,max v1 - min v2 by id2 id4,100,3,spark,2.4.0,,.sql,1,2.416,0.032,TRUE,400,0.121,
mr-0xc11,1547362589,1547369960.5877187,groupby,G1_1e8_1e1_0_0,100000000,max v1 - min v2 by id2 id4,100,3,spark,2.4.0,,.sql,2,1.912,0.032,TRUE,400,0.104,
mr-0xc11,1547362589,1547369978.0670428,groupby,G1_1e8_1e1_0_0,100000000,largest two v3 by id2 id4,200,3,spark,2.4.0,,.sql,1,16.772,0.032,TRUE,19197.72,0.147,
mr-0xc11,1547362589,1547369994.083282,groupby,G1_1e8_1e1_0_0,100000000,largest two v3 by id2 id4,200,3,spark,2.4.0,,.sql,2,15.429,0.032,TRUE,19197.72,0.098,
mr-0xc11,1547362589,1547369997.8846002,groupby,G1_1e8_1e1_0_0,100000000,regression v1 v2 by id2 id4,100,3,spark,2.4.0,,.sql,1,3.187,0.032,TRUE,0.0,0.096,
mr-0xc11,1547362589,1547370001.2864642,groupby,G1_1e8_1e1_0_0,100000000,regression v1 v2 by id2 id4,100,3,spark,2.4.0,,.sql,2,2.802,0.032,TRUE,0.0,0.126,
mr-0xc11,1547362589,1547370059.2366576,groupby,G1_1e8_1e1_0_0,100000000,sum v3 count by id1:id6,100000000,8,spark,2.4.0,,.sql,1,56.333,0.032,TRUE,5042645988.019;100000000,0.783,
mr-0xc11,1547362589,1547370115.8525422,groupby,G1_1e8_1e1_0_0,100000000,sum v3 count by id1:id6,100000000,8,spark,2.4.0,,.sql,2,55.21,0.032,TRUE,5042645988.019;100000000,0.645,
mr-0xc11,1547362589,1547370354.981284,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1,2,2,spark,2.4.0,,.sql,1,2.365,0.032,TRUE,300012972,0.229,
mr-0xc11,1547362589,1547370357.6069384,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1,2,2,spark,2.4.0,,.sql,2,1.809,0.032,TRUE,300012972,0.147,
mr-0xc11,1547362589,1547370361.5361152,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1:id2,4,3,spark,2.4.0,,.sql,1,3.14,0.032,TRUE,300012972,0.125,
mr-0xc11,1547362589,1547370364.772427,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1:id2,4,3,spark,2.4.0,,.sql,2,2.602,0.032,TRUE,300012972,0.119,
mr-0xc11,1547362589,1547370387.1098688,groupby,G1_1e8_2e0_0_0,100000000,sum v1 mean v3 by id3,43231389,3,spark,2.4.0,,.sql,1,21.131,0.032,TRUE,300012972;2180068212.716,0.461,
mr-0xc11,1547362589,1547370406.8803685,groupby,G1_1e8_2e0_0_0,100000000,sum v1 mean v3 by id3,43231389,3,spark,2.4.0,,.sql,2,18.853,0.032,TRUE,300012972;2180068212.716,0.317,
mr-0xc11,1547362589,1547370409.3644273,groupby,G1_1e8_2e0_0_0,100000000,mean v1:v3 by id4,2,4,spark,2.4.0,,.sql,1,1.604,0.032,TRUE,6.0;6.0;100.853,0.225,
mr-0xc11,1547362589,1547370411.5361514,groupby,G1_1e8_2e0_0_0,100000000,mean v1:v3 by id4,2,4,spark,2.4.0,,.sql,2,1.365,0.032,TRUE,6.0;6.0;100.853,0.169,
mr-0xc11,1547362589,1547370429.4372237,groupby,G1_1e8_2e0_0_0,100000000,sum v1:v3 by id6,43232226,4,spark,2.4.0,,.sql,1,16.79,0.032,TRUE,300012972;300003781;5042645988.021,0.404,
mr-0xc11,1547362589,1547370446.999377,groupby,G1_1e8_2e0_0_0,100000000,sum v1:v3 by id6,43232226,4,spark,2.4.0,,.sql,2,16.695,0.032,TRUE,300012972;300003781;5042645988.021,0.304,
mr-0xc11,1547362589,1547370449.7597892,groupby,G1_1e8_2e0_0_0,100000000,max v1 - min v2 by id2 id4,4,3,spark,2.4.0,,.sql,1,2.049,0.032,TRUE,16,0.119,
mr-0xc11,1547362589,1547370452.2137885,groupby,G1_1e8_2e0_0_0,100000000,max v1 - min v2 by id2 id4,4,3,spark,2.4.0,,.sql,2,1.856,0.032,TRUE,16,0.101,
mr-0xc11,1547362589,1547370486.9428158,groupby,G1_1e8_2e0_0_0,100000000,largest two v3 by id2 id4,8,3,spark,2.4.0,,.sql,1,33.972,0.032,TRUE,767.909,0.152,
mr-0xc11,1547362589,1547370519.4030464,groupby,G1_1e8_2e0_0_0,100000000,largest two v3 by id2 id4,8,3,spark,2.4.0,,.sql,2,31.698,0.032,TRUE,767.909,0.109,
mr-0xc11,1547362589,1547370523.1250193,groupby,G1_1e8_2e0_0_0,100000000,regression v1 v2 by id2 id4,4,3,spark,2.4.0,,.sql,1,3.074,0.032,TRUE,0.0,0.098,
mr-0xc11,1547362589,1547370526.5986624,groupby,G1_1e8_2e0_0_0,100000000,regression v1 v2 by id2 id4,4,3,spark,2.4.0,,.sql,2,2.897,0.032,TRUE,0.0,0.095,
mr-0xc11,1547362589,1547370585.488985,groupby,G1_1e8_2e0_0_0,100000000,sum v3 count by id1:id6,100000000,8,spark,2.4.0,,.sql,1,57.258,0.032,TRUE,5042645988.019;100000000,0.759,
mr-0xc11,1547362589,1547370642.490526,groupby,G1_1e8_2e0_0_0,100000000,sum v3 count by id1:id6,100000000,8,spark,2.4.0,,.sql,2,55.425,0.032,TRUE,5042645988.019;100000000,0.644,
mr-0xc11,1547362589,1547370889.4006658,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1,100,2,spark,2.4.0,,.sql,1,2.729,0.032,TRUE,300012972,0.25,
mr-0xc11,1547362589,1547370891.7058225,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1,100,2,spark,2.4.0,,.sql,2,1.691,0.032,TRUE,300012972,0.147,
mr-0xc11,1547362589,1547370895.8081288,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1:id2,10000,3,spark,2.4.0,,.sql,1,3.462,0.032,TRUE,300012972,0.132,
mr-0xc11,1547362589,1547370899.3736687,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1:id2,10000,3,spark,2.4.0,,.sql,2,2.994,0.032,TRUE,300012972,0.128,
mr-0xc11,1547362589,1547370908.4602249,groupby,G1_1e8_1e2_0_1,100000000,sum v1 mean v3 by id3,1000000,3,spark,2.4.0,,.sql,1,8.109,0.032,TRUE,300012972;50426316.721,0.216,
